#  x(m)            y(m)            z(m)            Bx(T)           By(T)           Bz(T)
  2.04737330E+00  3.15910228E-05  9.36788730E-02 -3.55781380E-05  2.30577307E+00  0.00000000E+00
  2.04639216E+00  3.15881007E-05  9.46289687E-02 -3.56089679E-05  2.30687857E+00  0.00000000E+00
  2.04540171E+00  3.15668093E-05  9.55635123E-02 -3.56194371E-05  2.30799563E+00  0.00000000E+00
  2.04440220E+00  3.15264285E-05  9.64823210E-02 -3.56086650E-05  2.30912401E+00  0.00000000E+00
  2.04339385E+00  3.14662235E-05  9.73852120E-02 -3.55757494E-05  2.31026349E+00  0.00000000E+00
  2.04237689E+00  3.13854448E-05  9.82720021E-02 -3.55197670E-05  2.31141384E+00  0.00000000E+00
  2.04135156E+00  3.12833283E-05  9.91425081E-02 -3.54397735E-05  2.31257481E+00  0.00000000E+00
  2.04031810E+00  3.11590959E-05  9.99965465E-02 -3.53348036E-05  2.31374619E+00  0.00000000E+00
  2.03927672E+00  3.10119557E-05  1.00833934E-01 -3.52038716E-05  2.31492772E+00  0.00000000E+00
  2.03822767E+00  3.08411025E-05  1.01654486E-01 -3.50459717E-05  2.31611919E+00  0.00000000E+00
  2.03717118E+00  3.06457184E-05  1.02458018E-01 -3.48600783E-05  2.31732034E+00  0.00000000E+00
  2.03610748E+00  3.04249482E-05  1.03244342E-01 -3.46451180E-05  2.31853095E+00  0.00000000E+00
  2.03503682E+00  3.01779350E-05  1.04013276E-01 -3.44000104E-05  2.31975076E+00  0.00000000E+00
  2.03395941E+00  2.99038678E-05  1.04764648E-01 -3.41237221E-05  2.32097955E+00  0.00000000E+00
  2.03287549E+00  2.96019433E-05  1.05498283E-01 -3.38152233E-05  2.32221709E+00  0.00000000E+00
  2.03178528E+00  2.92713670E-05  1.06214008E-01 -3.34734891E-05  2.32346315E+00  0.00000000E+00
  2.03068899E+00  2.89113554E-05  1.06911651E-01 -3.30975022E-05  2.32471749E+00  0.00000000E+00
  2.02958687E+00  2.85211377E-05  1.07591035E-01 -3.26862543E-05  2.32597988E+00  0.00000000E+00
