  36865
  1.9211026E+00  5.1475788E-01  1.0564753E-01
  2.0029447E+00  0.0000000E+00  1.1688312E-01
  2.0000322E+00  0.0000000E+00  1.1732942E-01
  1.9244126E+00  5.1564481E-01  1.0491189E-01
  1.9211241E+00  5.1476364E-01  1.0574502E-01
  2.0000193E+00  0.0000000E+00  1.1723026E-01
  1.9971072E+00  0.0000000E+00  1.1754382E-01
  1.9211026E+00  5.1475788E-01  1.0564753E-01
  1.9178158E+00  5.1387719E-01  1.0636922E-01
  2.0000322E+00  0.0000000E+00  1.1732942E-01
  1.9971157E+00  0.0000000E+00  1.1764347E-01
  1.9211241E+00  5.1476364E-01  1.0574502E-01
  1.9178344E+00  5.1388217E-01  1.0646736E-01
  1.9971072E+00  0.0000000E+00  1.1754382E-01
  1.9941932E+00  0.0000000E+00  1.1772506E-01
  1.9178158E+00  5.1387719E-01  1.0636922E-01
  1.9145323E+00  5.1299739E-01  1.0698014E-01
  1.9971157E+00  0.0000000E+00  1.1764347E-01
  1.9941971E+00  0.0000000E+00  1.1782498E-01
  1.9178344E+00  5.1388217E-01  1.0646736E-01
  1.9145479E+00  5.1300157E-01  1.0707883E-01
  1.9941932E+00  0.0000000E+00  1.1772506E-01
  1.9912795E+00  0.0000000E+00  1.1777372E-01
  1.9145323E+00  5.1299739E-01  1.0698014E-01
  1.9112565E+00  5.1211964E-01  1.0748019E-01
  1.9941971E+00  0.0000000E+00  1.1782498E-01
  1.9912789E+00  0.0000000E+00  1.1787372E-01
  1.9145479E+00  5.1300157E-01  1.0707883E-01
  1.9112691E+00  5.1212301E-01  1.0757934E-01
  1.9912795E+00  0.0000000E+00  1.1777372E-01
  1.9883682E+00  0.0000000E+00  1.1768974E-01
  1.9112565E+00  5.1211964E-01  1.0748019E-01
  1.9079928E+00  5.1124514E-01  1.0786938E-01
  1.9912789E+00  0.0000000E+00  1.1787372E-01
  1.9883631E+00  0.0000000E+00  1.1778960E-01
  1.9112691E+00  5.1212301E-01  1.0757934E-01
  1.9080023E+00  5.1124769E-01  1.0796889E-01
  1.9883682E+00  0.0000000E+00  1.1768974E-01
  1.9854613E+00  0.0000000E+00  1.1747378E-01
  1.9079928E+00  5.1124514E-01  1.0786938E-01
  1.9047458E+00  5.1037509E-01  1.0814780E-01
  1.9883631E+00  0.0000000E+00  1.1778960E-01
  1.9854516E+00  0.0000000E+00  1.1757331E-01
  1.9080023E+00  5.1124769E-01  1.0796889E-01
  1.9047522E+00  5.1037681E-01  1.0824758E-01
  1.9854613E+00  0.0000000E+00  1.1747378E-01
  1.9825608E+00  0.0000000E+00  1.1712668E-01
  1.9047458E+00  5.1037509E-01  1.0814780E-01
  1.9015199E+00  5.0951071E-01  1.0831557E-01
  1.9854516E+00  0.0000000E+00  1.1757331E-01
  1.9825467E+00  0.0000000E+00  1.1722568E-01
  1.9047522E+00  5.1037681E-01  1.0824758E-01
  1.9015231E+00  5.0951159E-01  1.0841551E-01
  1.9825608E+00  0.0000000E+00  1.1712668E-01
  1.9796687E+00  0.0000000E+00  1.1664929E-01
  1.9015199E+00  5.0951071E-01  1.0831557E-01
  1.8983197E+00  5.0865322E-01  1.0837280E-01
  1.9825467E+00  0.0000000E+00  1.1722568E-01
  1.9796503E+00  0.0000000E+00  1.1674757E-01
  1.9015231E+00  5.0951159E-01  1.0841551E-01
  1.8983197E+00  5.0865324E-01  1.0847280E-01
  1.9796687E+00  0.0000000E+00  1.1664929E-01
  1.9767871E+00  0.0000000E+00  1.1604261E-01
  1.8983197E+00  5.0865322E-01  1.0837280E-01
  1.8951497E+00  5.0780384E-01  1.0831963E-01
  1.9796503E+00  0.0000000E+00  1.1674757E-01
  1.9767644E+00  0.0000000E+00  1.1614000E-01
  1.8983197E+00  5.0865324E-01  1.0847280E-01
  1.8951465E+00  5.0780298E-01  1.0841957E-01
  1.9767871E+00  0.0000000E+00  1.1604261E-01
  1.9739180E+00  0.0000000E+00  1.1530830E-01
  1.8951497E+00  5.0780384E-01  1.0831963E-01
  1.8920144E+00  5.0696373E-01  1.0815619E-01
  1.9767644E+00  0.0000000E+00  1.1614000E-01
  1.9738912E+00  0.0000000E+00  1.1540463E-01
  1.8951465E+00  5.0780298E-01  1.0841957E-01
  1.8920079E+00  5.0696198E-01  1.0825596E-01
  1.9739180E+00  0.0000000E+00  1.1530830E-01
  1.9710636E+00  0.0000000E+00  1.1444808E-01
  1.8920144E+00  5.0696373E-01  1.0815619E-01
  1.8889179E+00  5.0613403E-01  1.0788264E-01
  1.9738912E+00  0.0000000E+00  1.1540463E-01
  1.9710328E+00  0.0000000E+00  1.1454321E-01
  1.8920079E+00  5.0696198E-01  1.0825596E-01
  1.8889080E+00  5.0613137E-01  1.0798212E-01
  1.9710636E+00  0.0000000E+00  1.1444808E-01
  1.9682262E+00  0.0000000E+00  1.1346372E-01
  1.8889179E+00  5.0613403E-01  1.0788264E-01
  1.8858645E+00  5.0531587E-01  1.0749914E-01
  1.9710328E+00  0.0000000E+00  1.1454321E-01
  1.9681915E+00  0.0000000E+00  1.1355752E-01
  1.8889080E+00  5.0613137E-01  1.0798212E-01
  1.8858511E+00  5.0531229E-01  1.0759818E-01
  1.9682262E+00  0.0000000E+00  1.1346372E-01
  1.9654078E+00  0.0000000E+00  1.1235711E-01
  1.8858645E+00  5.0531587E-01  1.0749914E-01
  1.8828584E+00  5.0451038E-01  1.0700582E-01
  1.9681915E+00  0.0000000E+00  1.1355752E-01
  1.9653694E+00  0.0000000E+00  1.1244945E-01
  1.8858511E+00  5.0531229E-01  1.0759818E-01
  1.8828415E+00  5.0450585E-01  1.0710427E-01
  1.9654078E+00  0.0000000E+00  1.1235711E-01
  1.9626110E+00  0.0000000E+00  1.1113050E-01
