 1.90097394274376263E+00-1.31258179916110685E-05 2.46909678839962940E-02
 1.90072752912170140E+00-1.23571625703972606E-05 2.31716805981690629E-02
 1.90049689236152375E+00-1.15789641601758585E-05 2.16478326408422253E-02
 1.90028205756928492E+00-1.07916630040616593E-05 2.01197082673545170E-02
 1.90008304999742617E+00-9.99570990833720870E-06 1.85875917116703378E-02
 1.89989989504299417E+00-9.19156656562106400E-06 1.70517671897054829E-02
 1.89973261824597306E+00-8.37970589594354928E-06 1.55125189024680234E-02
 1.89958124019481689E+00-7.56114105750553942E-06 1.39701547399555936E-02
 1.89944576759146222E+00-6.73658391028278225E-06 1.24249898028778293E-02
 1.89932620689436948E+00-5.90665881146849171E-06 1.08773337551928799E-02
 1.89922256472123308E+00-5.07199290141601883E-06 9.32749624819156388E-03
 1.89913484784745679E+00-4.23321644955980093E-06 7.77578692283854237E-03
 1.89906306320483842E+00-3.39096320958939863E-06 6.22251541197223462E-03
 1.89900721788046689E+00-2.54587078334876714E-06 4.66799134238764669E-03
 1.89896731911583805E+00-1.69858099309051406E-06 3.11252433682826382E-03
 1.89894337430617877E+00-8.49740261622504873E-07 1.55642401590951442E-03
 1.89893539100000108E+00-7.52343037288726098E-17 1.88153318423596436E-17
 1.89894337430617877E+00 8.49740261472354730E-07-1.55642401590948276E-03
 1.89896731911583827E+00 1.69858099293927781E-06-3.11252433682820268E-03
 1.89900721788046623E+00 2.54587078320149733E-06-4.66799134238767011E-03
 1.89906306320483864E+00 3.39096320943983802E-06-6.22251541197219558E-03
 1.89913484784745745E+00 4.23321644941228252E-06-7.77578692283854064E-03
 1.89922256472123308E+00 5.07199290126891546E-06-9.32749624819155868E-03
 1.89932620689436993E+00 5.90665881132361943E-06-1.08773337551929111E-02
 1.89944576759146200E+00 6.73658391013550779E-06-1.24249898028778033E-02
 1.89958124019481667E+00 7.56114105736047994E-06-1.39701547399556057E-02
 1.89973261824597328E+00 8.37970589579895228E-06-1.55125189024680407E-02
 1.89989989504299395E+00 9.19156656547712599E-06-1.70517671897055176E-02
 1.90008304999742661E+00 9.99570990819216955E-06-1.85875917116703621E-02
 1.90028205756928470E+00 1.07916630039195848E-05-2.01197082673546107E-02
 1.90049689236152330E+00 1.15789641600290677E-05-2.16478326408422184E-02
 1.90072752912170162E+00 1.23571625702516200E-05-2.31716805981690976E-02
