# x(m)  y(m)  z(m)  nx  ny  nz
  -5.07968263E-01  -1.89568634E+00  -9.14880279E-02   1.55025636E-02   1.34884554E-01  -9.90740040E-01
  -5.08360339E-01  -1.89715196E+00  -9.16851946E-02   1.32729810E-02   1.24187214E-01  -9.92170028E-01
  -5.08753596E-01  -1.89862204E+00  -9.18659991E-02   1.10660161E-02   1.13529230E-01  -9.93473028E-01
  -5.09147967E-01  -1.90009632E+00  -9.20304448E-02   8.88109319E-03   1.02909039E-01  -9.94651123E-01
  -5.09543386E-01  -1.90157455E+00  -9.21785348E-02   6.71761909E-03   9.23250410E-02  -9.95706262E-01
  -5.09939786E-01  -1.90305649E+00  -9.23102722E-02   4.57498477E-03   8.17756039E-02  -9.96640266E-01
  -5.10337101E-01  -1.90454188E+00  -9.24256598E-02   2.45256596E-03   7.12590700E-02  -9.97454826E-01
  -5.10735258E-01  -1.90603046E+00  -9.25247119E-02   3.54593833E-04   6.07944266E-02  -9.98150245E-01
  -5.11134185E-01  -1.90752195E+00  -9.26074688E-02  -1.71907864E-03   5.03829780E-02  -9.98728492E-01
  -5.11533807E-01  -1.90901607E+00  -9.26739704E-02  -3.76947486E-03   4.00225384E-02  -9.99191667E-01
  -5.11934055E-01  -1.91051255E+00  -9.27242565E-02  -5.79762959E-03   2.97108929E-02  -9.99541720E-01
  -5.12334853E-01  -1.91201113E+00  -9.27583666E-02  -7.80458798E-03   1.94458016E-02  -9.99780451E-01
  -5.12736132E-01  -1.91351153E+00  -9.27763402E-02  -9.79140471E-03   9.22500426E-03  -9.99909510E-01
  -5.13137817E-01  -1.91501347E+00  -9.27782166E-02  -1.17591432E-02  -9.53777013E-04  -9.99930404E-01
  -5.13539837E-01  -1.91651670E+00  -9.27640349E-02  -1.37088751E-02  -1.10928337E-02  -9.99844496E-01
  -5.13942120E-01  -1.91802092E+00  -9.27338341E-02  -1.56416792E-02  -2.11944682E-02  -9.99653006E-01
  -5.14344593E-01  -1.91952588E+00  -9.26876531E-02  -1.75586415E-02  -3.12609903E-02  -9.99357016E-01
  -5.14747179E-01  -1.92103129E+00  -9.26255400E-02  -1.94580079E-02  -4.12823290E-02  -9.98958035E-01
  -5.15149805E-01  -1.92253686E+00  -9.25475534E-02  -2.13415800E-02  -5.12630554E-02  -9.98457128E-01
  -5.15552395E-01  -1.92404231E+00  -9.24537492E-02  -2.32106697E-02  -6.12056824E-02  -9.97855265E-01
  -5.15954875E-01  -1.92554737E+00  -9.23441828E-02  -2.50665875E-02  -7.11127279E-02  -9.97153271E-01
  -5.16357171E-01  -1.92705175E+00  -9.22189095E-02  -2.69106421E-02  -8.09867127E-02  -9.96351830E-01
  -5.16759207E-01  -1.92855517E+00  -9.20779846E-02  -2.87441402E-02  -9.08301579E-02  -9.95451484E-01
  -5.17160910E-01  -1.93005736E+00  -9.19214633E-02  -3.05683863E-02  -1.00645584E-01  -9.94452633E-01
  -5.17562205E-01  -1.93155802E+00  -9.17494003E-02  -3.23846823E-02  -1.10435507E-01  -9.93355541E-01
  -5.17963017E-01  -1.93305688E+00  -9.15618506E-02  -3.41943276E-02  -1.20202440E-01  -9.92160330E-01
  -5.18363271E-01  -1.93455366E+00  -9.13588689E-02  -3.59986187E-02  -1.29948888E-01  -9.90866987E-01
  -5.18762891E-01  -1.93604808E+00  -9.11405136E-02  -3.77979808E-02  -1.39673418E-01  -9.89475947E-01
  -5.19161803E-01  -1.93753984E+00  -9.09068453E-02  -3.95938868E-02  -1.49379035E-01  -9.87986957E-01
  -5.19559936E-01  -1.93902869E+00  -9.06579222E-02  -4.13875897E-02  -1.59068021E-01  -9.86399732E-01
  -5.19957218E-01  -1.94051435E+00  -9.03938026E-02  -4.31803319E-02  -1.68742651E-01  -9.84713855E-01
  -5.20353577E-01  -1.94199655E+00  -9.01145443E-02  -4.49733447E-02  -1.78405193E-01  -9.82928779E-01
  -5.20748941E-01  -1.94347502E+00  -8.98202054E-02  -4.67678484E-02  -1.88057900E-01  -9.81043829E-01
  -5.21143240E-01  -1.94494950E+00  -8.95108436E-02  -4.85650522E-02  -1.97703015E-01  -9.79058197E-01
  -5.21536401E-01  -1.94641972E+00  -8.91865165E-02  -5.03661537E-02  -2.07342764E-01  -9.76970946E-01
  -5.21928353E-01  -1.94788540E+00  -8.88472817E-02  -5.21723386E-02  -2.16979358E-01  -9.74781004E-01
  -5.22319023E-01  -1.94934627E+00  -8.84931964E-02  -5.39847810E-02  -2.26614986E-01  -9.72487168E-01
  -5.22708342E-01  -1.95080207E+00  -8.81243166E-02  -5.58048258E-02  -2.36252542E-01  -9.70087912E-01
  -5.23096239E-01  -1.95225254E+00  -8.77407011E-02  -5.76320778E-02  -2.45887900E-01  -9.67583425E-01
  -5.23482650E-01  -1.95369743E+00  -8.73424092E-02  -5.94674345E-02  -2.55522734E-01  -9.64972412E-01
  -5.23867510E-01  -1.95513650E+00  -8.69295000E-02  -6.13117748E-02  -2.65158697E-01  -9.62253465E-01
  -5.24250756E-01  -1.95656952E+00  -8.65020323E-02  -6.31659590E-02  -2.74797416E-01  -9.59425058E-01
  -5.24632322E-01  -1.95799622E+00  -8.60600649E-02  -6.50308282E-02  -2.84440489E-01  -9.56485546E-01
  -5.25012143E-01  -1.95941638E+00  -8.56036568E-02  -6.69072032E-02  -2.94089481E-01  -9.53433167E-01
  -5.25390155E-01  -1.96082975E+00  -8.51328663E-02  -6.87958843E-02  -3.03745924E-01  -9.50266037E-01
  -5.25766294E-01  -1.96223609E+00  -8.46477520E-02  -7.06976505E-02  -3.13411308E-01  -9.46982151E-01
  -5.26140494E-01  -1.96363515E+00  -8.41483722E-02  -7.26132581E-02  -3.23087083E-01  -9.43579383E-01
  -5.26512691E-01  -1.96502669E+00  -8.36347831E-02  -7.45430622E-02  -3.32773176E-01  -9.40056033E-01
  -5.26882827E-01  -1.96641049E+00  -8.31070523E-02  -7.64844375E-02  -3.42457566E-01  -9.36414944E-01
  -5.27250846E-01  -1.96778635E+00  -8.25652493E-02  -7.84377443E-02  -3.52141037E-01  -9.32654390E-01
  -5.27616693E-01  -1.96915406E+00  -8.20094435E-02  -8.04033202E-02  -3.61824333E-01  -9.28772555E-01
  -5.27980315E-01  -1.97051342E+00  -8.14397041E-02  -8.23814791E-02  -3.71508151E-01  -9.24767531E-01
  -5.28341657E-01  -1.97186422E+00  -8.08561004E-02  -8.43725103E-02  -3.81193137E-01  -9.20637318E-01
  -5.28700663E-01  -1.97320626E+00  -8.02587015E-02  -8.63766781E-02  -3.90879884E-01  -9.16379826E-01
  -5.29057280E-01  -1.97453933E+00  -7.96475764E-02  -8.83942200E-02  -4.00568928E-01  -9.11992871E-01
  -5.29411453E-01  -1.97586323E+00  -7.90227939E-02  -9.04253463E-02  -4.10260738E-01  -9.07474178E-01
  -5.29763127E-01  -1.97717776E+00  -7.83844229E-02  -9.24702389E-02  -4.19955718E-01  -9.02821383E-01
  -5.30112247E-01  -1.97848271E+00  -7.77325352E-02  -9.45271479E-02  -4.29646540E-01  -8.98035895E-01
  -5.30458764E-01  -1.97977789E+00  -7.70672240E-02  -9.65922632E-02  -4.39317820E-01  -8.93123613E-01
  -5.30802633E-01  -1.98106314E+00  -7.63885845E-02  -9.86654850E-02  -4.48969595E-01  -8.88083006E-01
  -5.31143807E-01  -1.98233829E+00  -7.56967116E-02  -1.00746696E-01  -4.58601852E-01  -8.82912479E-01
  -5.31482243E-01  -1.98360316E+00  -7.49917006E-02  -1.02835759E-01  -4.68214524E-01  -8.77610372E-01
  -5.31817894E-01  -1.98485759E+00  -7.42736462E-02  -1.04932519E-01  -4.77807489E-01  -8.72174965E-01
  -5.32150714E-01  -1.98610142E+00  -7.35426435E-02  -1.07036800E-01  -4.87380562E-01  -8.66604472E-01
  -5.32480660E-01  -1.98733446E+00  -7.27987872E-02  -1.09148405E-01  -4.96933492E-01  -8.60897050E-01
  -5.32807684E-01  -1.98855656E+00  -7.20421722E-02  -1.11267117E-01  -5.06465962E-01  -8.55050793E-01
  -5.33131742E-01  -1.98976754E+00  -7.12728932E-02  -1.13392695E-01  -5.15977577E-01  -8.49063741E-01
  -5.33452786E-01  -1.99096722E+00  -7.04910567E-02  -1.15521550E-01  -5.25454574E-01  -8.42942621E-01
  -5.33770777E-01  -1.99215547E+00  -6.96967956E-02  -1.17650133E-01  -5.34883434E-01  -8.36694782E-01
  -5.34085675E-01  -1.99333212E+00  -6.88902440E-02  -1.19778210E-01  -5.44263936E-01  -8.30319184E-01
  -5.34397441E-01  -1.99449704E+00  -6.80715359E-02  -1.21905544E-01  -5.53595820E-01  -8.23814728E-01
  -5.34706037E-01  -1.99565008E+00  -6.72408054E-02  -1.24031892E-01  -5.62878777E-01  -8.17180257E-01
  -5.35011425E-01  -1.99679111E+00  -6.63981863E-02  -1.26157007E-01  -5.72112451E-01  -8.10414556E-01
  -5.35313565E-01  -1.99791997E+00  -6.55438125E-02  -1.28280636E-01  -5.81296432E-01  -8.03516357E-01
  -5.35612420E-01  -1.99903653E+00  -6.46778179E-02  -1.30402520E-01  -5.90430252E-01  -7.96484337E-01
  -5.35907951E-01  -2.00014064E+00  -6.38003362E-02  -1.32522392E-01  -5.99513386E-01  -7.89317120E-01
  -5.36200119E-01  -2.00123215E+00  -6.29115011E-02  -1.34639977E-01  -6.08545239E-01  -7.82013279E-01
  -5.36488884E-01  -2.00231092E+00  -6.20114651E-02  -1.36751631E-01  -6.17511895E-01  -7.74582501E-01
  -5.36774209E-01  -2.00337681E+00  -6.11004039E-02  -1.38855620E-01  -6.26406672E-01  -7.67029203E-01
  -5.37056056E-01  -2.00442968E+00  -6.01784942E-02  -1.40951980E-01  -6.35229613E-01  -7.59352276E-01
  -5.37334389E-01  -2.00546939E+00  -5.92459130E-02  -1.43040752E-01  -6.43980708E-01  -7.51550524E-01
  -5.37609173E-01  -2.00649580E+00  -5.83028369E-02  -1.45121977E-01  -6.52659893E-01  -7.43622670E-01
  -5.37880369E-01  -2.00750879E+00  -5.73494425E-02  -1.47195702E-01  -6.61267039E-01  -7.35567351E-01
  -5.38147942E-01  -2.00850821E+00  -5.63859063E-02  -1.49261975E-01  -6.69801953E-01  -7.27383122E-01
  -5.38411856E-01  -2.00949393E+00  -5.54124048E-02  -1.51320842E-01  -6.78264368E-01  -7.19068459E-01
  -5.38672072E-01  -2.01046580E+00  -5.44291144E-02  -1.53372350E-01  -6.86653944E-01  -7.10621758E-01
  -5.38928556E-01  -2.01142370E+00  -5.34362112E-02  -1.55416546E-01  -6.94970257E-01  -7.02041337E-01
  -5.39181269E-01  -2.01236748E+00  -5.24338936E-02  -1.57450642E-01  -7.03201838E-01  -6.93337198E-01
  -5.39430174E-01  -2.01329700E+00  -5.14223700E-02  -1.59475436E-01  -7.11350435E-01  -6.84505766E-01
  -5.39675233E-01  -2.01421211E+00  -5.04018517E-02  -1.61491353E-01  -7.19416143E-01  -6.75544933E-01
  -5.39916409E-01  -2.01511268E+00  -4.93725500E-02  -1.63498814E-01  -7.27398954E-01  -6.66452474E-01
  -5.40153662E-01  -2.01599856E+00  -4.83346760E-02  -1.65498231E-01  -7.35298754E-01  -6.57226047E-01
  -5.40386955E-01  -2.01686961E+00  -4.72884407E-02  -1.67490008E-01  -7.43115316E-01  -6.47863199E-01
  -5.40616250E-01  -2.01772567E+00  -4.62340551E-02  -1.69474539E-01  -7.50848289E-01  -6.38361361E-01
  -5.40841509E-01  -2.01856662E+00  -4.51717299E-02  -1.71452206E-01  -7.58497196E-01  -6.28717857E-01
  -5.41062692E-01  -2.01939229E+00  -4.41016759E-02  -1.73423378E-01  -7.66061424E-01  -6.18929905E-01
  -5.41279763E-01  -2.02020256E+00  -4.30241035E-02  -1.75388405E-01  -7.73540217E-01  -6.08994615E-01
  -5.41492681E-01  -2.02099726E+00  -4.19392392E-02  -1.77346507E-01  -7.80928372E-01  -5.98914931E-01
  -5.41701407E-01  -2.02177625E+00  -4.08473103E-02  -1.79299196E-01  -7.88228719E-01  -5.88682669E-01
  -5.41905900E-01  -2.02253937E+00  -3.97485448E-02  -1.81246981E-01  -7.95440370E-01  -5.78294172E-01
  -5.42106119E-01  -2.02328647E+00  -3.86431706E-02  -1.83190335E-01  -8.02562249E-01  -5.67745663E-01
  -5.42302024E-01  -2.02401738E+00  -3.75314155E-02  -1.85129693E-01  -8.09593081E-01  -5.57033248E-01
  -5.42493572E-01  -2.02473197E+00  -3.64135071E-02  -1.87065449E-01  -8.16531385E-01  -5.46152922E-01
  -5.42680722E-01  -2.02543005E+00  -3.52896730E-02  -1.88997950E-01  -8.23375462E-01  -5.35100573E-01
  -5.42863435E-01  -2.02611149E+00  -3.41601407E-02  -1.90927497E-01  -8.30123382E-01  -5.23871989E-01
  -5.43041668E-01  -2.02677613E+00  -3.30251376E-02  -1.92854340E-01  -8.36772977E-01  -5.12462866E-01
  -5.43215380E-01  -2.02742380E+00  -3.18848909E-02  -1.94778671E-01  -8.43321825E-01  -5.00868813E-01
  -5.43384529E-01  -2.02805434E+00  -3.07396301E-02  -1.96701349E-01  -8.49769559E-01  -4.89081052E-01
  -5.43549071E-01  -2.02866759E+00  -2.95895894E-02  -1.98621969E-01  -8.56111491E-01  -4.77097923E-01
  -5.43708964E-01  -2.02926339E+00  -2.84349930E-02  -2.00540463E-01  -8.62344298E-01  -4.64914868E-01
  -5.43864167E-01  -2.02984159E+00  -2.72760649E-02  -2.02456677E-01  -8.68464358E-01  -4.52527294E-01
  -5.44014638E-01  -2.03040201E+00  -2.61130292E-02  -2.04370367E-01  -8.74467743E-01  -4.39930585E-01
  -5.44160335E-01  -2.03094451E+00  -2.49461098E-02  -2.06281192E-01  -8.80350200E-01  -4.27120117E-01
  -5.44301216E-01  -2.03146893E+00  -2.37755309E-02  -2.08188712E-01  -8.86107145E-01  -4.14091280E-01
  -5.44437240E-01  -2.03197510E+00  -2.26015163E-02  -2.10092379E-01  -8.91733644E-01  -4.00839495E-01
  -5.44568364E-01  -2.03246286E+00  -2.14242903E-02  -2.11991534E-01  -8.97224410E-01  -3.87360230E-01
  -5.44694545E-01  -2.03293206E+00  -2.02440770E-02  -2.13885399E-01  -9.02573785E-01  -3.73649032E-01
  -5.44815742E-01  -2.03338253E+00  -1.90610938E-02  -2.15774034E-01  -9.07778665E-01  -3.59693566E-01
  -5.44931910E-01  -2.03381410E+00  -1.78755696E-02  -2.17654190E-01  -9.12826234E-01  -3.45506759E-01
  -5.45043012E-01  -2.03422664E+00  -1.66877095E-02  -2.19524459E-01  -9.17709786E-01  -3.31085731E-01
  -5.45149010E-01  -2.03462001E+00  -1.54977188E-02  -2.21383296E-01  -9.22422283E-01  -3.16427826E-01
  -5.45249867E-01  -2.03499406E+00  -1.43058032E-02  -2.23229019E-01  -9.26956353E-01  -3.01530637E-01
  -5.45345545E-01  -2.03534865E+00  -1.31121685E-02  -2.25059801E-01  -9.31304290E-01  -2.86392048E-01
  -5.45436006E-01  -2.03568364E+00  -1.19170208E-02  -2.26873666E-01  -9.35458059E-01  -2.71010258E-01
  -5.45521212E-01  -2.03599889E+00  -1.07205668E-02  -2.28668492E-01  -9.39409295E-01  -2.55383825E-01
  -5.45601123E-01  -2.03629424E+00  -9.52301337E-03  -2.30442002E-01  -9.43149315E-01  -2.39511699E-01
  -5.45675703E-01  -2.03656957E+00  -8.32456791E-03  -2.32191765E-01  -9.46669126E-01  -2.23393263E-01
  -5.45744911E-01  -2.03682471E+00  -7.12543770E-03  -2.33914858E-01  -9.49958743E-01  -2.07031944E-01
  -5.45808715E-01  -2.03705957E+00  -5.92583976E-03  -2.35605890E-01  -9.53003096E-01  -1.90459875E-01
  -5.45867088E-01  -2.03727403E+00  -4.72595671E-03  -2.37261955E-01  -9.55793883E-01  -1.73680217E-01
  -5.45920005E-01  -2.03746800E+00  -3.52597171E-03  -2.38880046E-01  -9.58322743E-01  -1.56696665E-01
  -5.45967437E-01  -2.03764140E+00  -2.32606849E-03  -2.40457052E-01  -9.60581282E-01  -1.39513466E-01
  -5.46009360E-01  -2.03779412E+00  -1.12643136E-03  -2.41989773E-01  -9.62561106E-01  -1.22135448E-01
  -5.46045747E-01  -2.03792606E+00   7.27548086E-05  -2.43474919E-01  -9.64253851E-01  -1.04568035E-01
  -5.46076570E-01  -2.03803714E+00   1.27130448E-03  -2.44909122E-01  -9.65651223E-01  -8.68172690E-02
  -5.46101803E-01  -2.03812726E+00   2.46903152E-03  -2.46288942E-01  -9.66745028E-01  -6.88898256E-02
   3.03365953E-05  -2.09666625E+00   1.36247096E-02   3.03365953E-02  -9.92818453E-01  -1.15720400E-01
   3.04796456E-05  -2.09681890E+00   1.50093487E-02   3.04796456E-02  -9.94179919E-01  -1.03330926E-01
   3.06095173E-05  -2.09695390E+00   1.63922612E-02   3.06095173E-02  -9.95390348E-01  -9.08906675E-02
   3.07258262E-05  -2.09707127E+00   1.77731797E-02   3.07258262E-02  -9.96448548E-01  -7.83978003E-02
   3.08281659E-05  -2.09717102E+00   1.91518370E-02   3.08281659E-02  -9.97353167E-01  -6.58504682E-02
   3.09161079E-05  -2.09725316E+00   2.05279656E-02   3.09161079E-02  -9.98102687E-01  -5.32467892E-02
   3.09892012E-05  -2.09731770E+00   2.19012983E-02   3.09892012E-02  -9.98695418E-01  -4.05848623E-02
   3.10469724E-05  -2.09736466E+00   2.32715677E-02   3.10469724E-02  -9.99129497E-01  -2.78627735E-02
   3.10889253E-05  -2.09739404E+00   2.46385065E-02   3.10889253E-02  -9.99402879E-01  -1.50786035E-02
   3.11145411E-05  -2.09740585E+00   2.60018475E-02   3.11145411E-02  -9.99513337E-01  -2.23043522E-03
   3.11232781E-05  -2.09740012E+00   2.73613234E-02   3.11232781E-02  -9.99458454E-01   1.06836389E-02
   3.11145535E-05  -2.09737684E+00   2.87166485E-02   3.11145535E-02  -9.99235811E-01   2.36575389E-02
   3.10876467E-05  -2.09733605E+00   3.00675342E-02   3.10876467E-02  -9.98842844E-01   3.66951244E-02
   3.10418369E-05  -2.09727776E+00   3.14136943E-02   3.10418369E-02  -9.98276759E-01   4.97987707E-02
   3.09763887E-05  -2.09720200E+00   3.27548425E-02   3.09763887E-02  -9.97534530E-01   6.29708306E-02
   3.08905523E-05  -2.09710878E+00   3.40906925E-02   3.08905523E-02  -9.96612892E-01   7.62136242E-02
   3.07835642E-05  -2.09699812E+00   3.54209579E-02   3.07835642E-02  -9.95508339E-01   8.95294278E-02
   3.06546472E-05  -2.09687004E+00   3.67453524E-02   3.06546472E-02  -9.94217115E-01   1.02920462E-01
   3.05030114E-05  -2.09672456E+00   3.80635895E-02   3.05030114E-02  -9.92735209E-01   1.16388877E-01
   3.03278545E-05  -2.09656170E+00   3.93753827E-02   3.03278545E-02  -9.91058355E-01   1.29936745E-01
   3.01283628E-05  -2.09638147E+00   4.06804452E-02   3.01283628E-02  -9.89182023E-01   1.43566037E-01
   2.99036968E-05  -2.09618390E+00   4.19784795E-02   2.99036968E-02  -9.87101778E-01   1.57276346E-01
   2.96530061E-05  -2.09596901E+00   4.32691942E-02   2.96530061E-02  -9.84812634E-01   1.71069506E-01
   2.93755016E-05  -2.09573682E+00   4.45523087E-02   2.93755016E-02  -9.82309381E-01   1.84946911E-01
   2.90704016E-05  -2.09548734E+00   4.58275419E-02   2.90704016E-02  -9.79586549E-01   1.98909792E-01
   2.87369339E-05  -2.09522060E+00   4.70946128E-02   2.87369339E-02  -9.76638403E-01   2.12959194E-01
   2.83743375E-05  -2.09493661E+00   4.83532400E-02   2.83743375E-02  -9.73458946E-01   2.27095963E-01
   2.79818648E-05  -2.09463539E+00   4.96031420E-02   2.79818648E-02  -9.70041920E-01   2.41320718E-01
   2.75587832E-05  -2.09431697E+00   5.08440369E-02   2.75587832E-02  -9.66380805E-01   2.55633827E-01
   2.71043784E-05  -2.09398136E+00   5.20756426E-02   2.71043784E-02  -9.62468826E-01   2.70035391E-01
   2.66179565E-05  -2.09362857E+00   5.32976769E-02   2.66179565E-02  -9.58298956E-01   2.84525210E-01
   2.60988471E-05  -2.09325863E+00   5.45098535E-02   2.60988471E-02  -9.53863959E-01   2.99102654E-01
   2.55468654E-05  -2.09287156E+00   5.57118955E-02   2.55468654E-02  -9.49161012E-01   3.13752660E-01
   2.49616736E-05  -2.09246738E+00   5.69035541E-02   2.49616736E-02  -9.44183483E-01   3.28472930E-01
   2.43429831E-05  -2.09204613E+00   5.80845797E-02   2.43429831E-02  -9.38924622E-01   3.43260795E-01
   2.36905578E-05  -2.09160783E+00   5.92547228E-02   2.36905578E-02  -9.33377578E-01   3.58113187E-01
   2.30042176E-05  -2.09115251E+00   6.04137331E-02   2.30042176E-02  -9.27535416E-01   3.73026618E-01
   2.22838425E-05  -2.09068018E+00   6.15613600E-02   2.22838425E-02  -9.21391143E-01   3.87997154E-01
   2.15293763E-05  -2.09019088E+00   6.26973525E-02   2.15293763E-02  -9.14937728E-01   4.03020396E-01
   2.07408309E-05  -2.08968464E+00   6.38214589E-02   2.07408309E-02  -9.08168131E-01   4.18091454E-01
   1.99182907E-05  -2.08916147E+00   6.49334272E-02   1.99182907E-02  -9.01075331E-01   4.33204927E-01
   1.90620750E-05  -2.08862141E+00   6.60330053E-02   1.90620750E-02  -8.93654110E-01   4.48351390E-01
   1.81736679E-05  -2.08806450E+00   6.71199528E-02   1.81736679E-02  -8.85913667E-01   4.63494006E-01
   1.72537986E-05  -2.08749080E+00   6.81940732E-02   1.72537986E-02  -8.77850011E-01   4.78624763E-01
   1.63032844E-05  -2.08690035E+00   6.92551697E-02   1.63032844E-02  -8.69459435E-01   4.93735247E-01
   1.53230318E-05  -2.08629320E+00   7.03030449E-02   1.53230318E-02  -8.60738537E-01   5.08816642E-01
   1.43140392E-05  -2.08566941E+00   7.13375013E-02   1.43140392E-02  -8.51684263E-01   5.23859737E-01
   1.32773976E-05  -2.08502903E+00   7.23583409E-02   1.32773976E-02  -8.42293934E-01   5.38854934E-01
   1.22142924E-05  -2.08437210E+00   7.33653652E-02   1.22142924E-02  -8.32565282E-01   5.53792256E-01
   1.11260039E-05  -2.08369868E+00   7.43583755E-02   1.11260039E-02  -8.22496485E-01   5.68661362E-01
   1.00139084E-05  -2.08300883E+00   7.53371726E-02   1.00139084E-02  -8.12086199E-01   5.83451564E-01
   8.88023802E-06  -2.08230259E+00   7.63015520E-02   8.88023802E-03  -8.01345655E-01   5.98135673E-01
   7.72817600E-06  -2.08158009E+00   7.72513380E-02   7.72817600E-03  -7.90300497E-01   6.12670711E-01
   6.55965222E-06  -2.08084141E+00   7.81863985E-02   6.55965222E-03  -7.78954677E-01   6.27045917E-01
   5.37665566E-06  -2.08008665E+00   7.91066018E-02   5.37665566E-03  -7.67312679E-01   6.41250609E-01
   4.18123002E-06  -2.07931590E+00   8.00118159E-02   4.18123002E-03  -7.55379520E-01   6.55274216E-01
   2.97546904E-06  -2.07852927E+00   8.09019094E-02   2.97546904E-03  -7.43160738E-01   6.69106317E-01
   1.76151150E-06  -2.07772684E+00   8.17767506E-02   1.76151150E-03  -7.30662396E-01   6.82736669E-01
   5.41535941E-07  -2.07690872E+00   8.26362084E-02   5.41535941E-04  -7.17891064E-01   6.96155246E-01
  -6.82244816E-07  -2.07607501E+00   8.34801518E-02  -6.82244815E-04  -7.04853810E-01   7.09352269E-01
  -1.90758943E-06  -2.07522580E+00   8.43084501E-02  -1.90758943E-03  -6.91558185E-01   7.22318238E-01
